Date,MSFT,IBM,AAPL,MCD,PG,GOOG
10/11/2005,27.09,83.99,61.18,33.23,56.37,391.1
11/11/2005,27.28,84.55,61.54,33.8,56.37,390.4
14/11/2005,27.35,84.36,61.45,33.93,55.92,396.97
15/11/2005,27.5,85.53,62.28,33.31,56,392.8
16/11/2005,27.74,86.54,64.95,32.8,56.6,398.15
17/11/2005,27.97,86.89,64.52,33.19,57.15,403.45
18/11/2005,28.07,87.77,64.56,33.09,57.45,400.21
21/11/2005,28.16,87.29,64.96,33.07,57.64,409.36
22/11/2005,27.91,87.99,66.52,32.99,57.14,416.47
23/11/2005,27.92,88.8,67.11,33.71,57.01,422.86
25/11/2005,27.76,88.8,69.34,33.46,57.28,428.62
28/11/2005,27.75,89.11,69.66,33.95,57.11,423.48
29/11/2005,27.68,89.1,68.1,33.93,57.68,403.54
30/11/2005,27.68,88.9,67.82,33.85,57.19,404.91
1/12/2005,27.89,89.21,71.6,35.33,57.64,414.09
2/12/2005,28.01,88.65,72.63,34.91,57.36,417.7
5/12/2005,27.85,88.43,71.82,34.57,57.43,405.85
6/12/2005,27.69,89.14,74.05,35.16,57.41,404.54
7/12/2005,27.75,88.72,73.95,35.26,57.04,404.22
8/12/2005,27.69,87.5,74.08,34.82,57.01,410.65
9/12/2005,27.71,86.97,74.33,34.84,57.33,409.2
12/12/2005,27.45,85.96,74.91,34.47,56.91,412.61
13/12/2005,27.13,83.71,74.98,35.27,58.51,417.49
14/12/2005,27.09,83.13,72.01,35.5,59.62,418.96
15/12/2005,26.92,83.53,72.18,34.98,58.99,422.53
16/12/2005,26.9,83.37,71.11,34.75,58.11,430.15
19/12/2005,26.83,82.76,71.38,34.1,58.55,424.6
20/12/2005,26.86,82.48,72.11,34.15,58.21,429.74
21/12/2005,26.73,83.12,73.5,34.44,58.52,426.33
22/12/2005,26.59,83.22,74.02,34.58,58.78,432.04
23/12/2005,26.64,83.48,73.35,34.55,58.88,430.93
27/12/2005,26.46,82.99,74.23,34.1,58.6,424.64
28/12/2005,26.39,83.04,73.57,34.19,58.54,426.69
29/12/2005,26.27,82.4,71.45,34.14,58.42,420.15
30/12/2005,26.15,82.2,71.89,33.72,57.88,414.86
3/01/2006,26.84,82.06,74.75,33.52,58.78,435.23
4/01/2006,26.97,81.95,74.97,33.82,58.89,445.24
5/01/2006,26.99,82.5,74.38,33.86,58.7,451.24
6/01/2006,26.91,84.95,76.3,34.06,58.64,465.66
9/01/2006,26.86,83.73,76.05,34.71,59.08,466.9
10/01/2006,27,84.07,80.86,34.74,58.85,469.76
11/01/2006,27.29,84.17,83.9,35.34,59.06,471.63
12/01/2006,27.14,83.57,84.29,34.79,58.41,463.63
13/01/2006,27.19,83.17,85.59,34.47,58.9,466.25
17/01/2006,26.99,83,84.71,34.59,58.65,467.11
18/01/2006,26.83,84.46,82.49,34.66,58.55,444.91
19/01/2006,27.02,83.09,79.04,35.2,58.51,436.44
20/01/2006,26.41,81.36,76.09,35.86,57.84,399.46
23/01/2006,26.35,81.41,77.67,35.71,57.64,427.5
24/01/2006,26.28,80.85,76.04,35.85,57.87,443.03
25/01/2006,26.4,80.91,74.2,35.16,58.47,433
26/01/2006,26.5,80.72,72.33,34.94,58.82,434.26
27/01/2006,27.79,81.02,72.03,35.05,59.74,433.49
30/01/2006,28,81.63,75,35.02,59.14,426.82
31/01/2006,28.15,81.3,75.51,35.01,59.23,432.66
1/02/2006,28.04,81.94,75.42,35.67,59.82,401.78
2/02/2006,27.68,81.23,72.1,35.45,59.65,396.04
3/02/2006,27.54,79.97,71.85,35.97,59.68,381.56
6/02/2006,27.17,79.51,67.3,36.13,59.79,385.1
7/02/2006,26.94,79.85,67.6,36.19,59.32,367.92
8/02/2006,26.91,80.8,68.81,36.36,59.47,369.08
9/02/2006,26.66,80.4,64.95,36.3,59.62,358.77
10/02/2006,26.69,81.33,67.31,36.33,59.7,362.61
13/02/2006,26.39,80.44,64.71,36.36,59.44,345.7
14/02/2006,26.65,81.09,67.64,36.37,59.84,343.32
15/02/2006,26.88,80.85,69.22,36.01,60.11,342.38
16/02/2006,26.81,80.91,70.57,36.37,60.73,366.46
17/02/2006,26.7,80.71,70.29,36.06,61,368.75
21/02/2006,26.54,80.5,69.08,35.66,60.88,366.59
22/02/2006,26.72,81.35,71.32,35.95,61.94,365.49
23/02/2006,26.66,80.2,71.75,35.59,61.48,378.07
24/02/2006,26.63,80.1,71.46,35.34,61.5,377.4
27/02/2006,27.05,80.63,70.99,35.25,61.35,390.38
28/02/2006,26.87,80.24,68.49,34.91,59.93,362.62
1/03/2006,27.14,79.9,69.1,34.93,60.11,364.8
2/03/2006,26.97,79.94,69.61,34.94,59.55,376.45
3/03/2006,26.93,79.96,67.72,34.85,59.67,378.18
6/03/2006,26.91,80,65.48,34.67,59.67,368.1
7/03/2006,27.06,80.29,66.31,34.64,60.3,364.45
8/03/2006,27.25,81.14,65.66,34.68,61.07,353.88
9/03/2006,27,81.02,63.93,34.53,61.4,343
10/03/2006,27.17,81.57,63.19,34.65,62.25,337.5
13/03/2006,27.11,81.93,65.68,34.32,61.98,337.06
14/03/2006,27.23,82.88,67.32,34.26,60.01,351.16
15/03/2006,27.36,83.38,66.23,34.77,59.9,344.5
16/03/2006,27.27,82.87,64.31,35.06,59.39,338.77
17/03/2006,27.5,83.3,64.66,35.1,59.1,339.79
20/03/2006,27.89,83.58,63.99,34.73,59.18,348.19
21/03/2006,27.74,83.81,61.81,34.9,59.03,339.92
22/03/2006,27.15,84.45,61.67,34.8,59.49,340.22
23/03/2006,26.85,83.2,60.16,34.54,58.65,341.89
24/03/2006,27.01,83.36,59.96,34.7,58.74,365.8
27/03/2006,27.01,83.08,59.51,34.55,58.29,369.69
28/03/2006,26.9,82.43,58.71,34.31,57.53,377.2
29/03/2006,27.02,83.13,62.33,34.6,57.74,394.98
30/03/2006,27.23,83.2,62.75,34.55,57.63,388.44
31/03/2006,27.21,82.47,62.72,34.36,57.63,390
3/04/2006,27.56,83.06,62.65,34.73,57.88,389.7
4/04/2006,27.64,83.45,61.17,34.66,58,404.34
5/04/2006,27.74,84.17,67.21,34.81,57.62,407.99
6/04/2006,27.56,83.81,71.24,34.6,57.5,411.18
7/04/2006,27.25,82.48,69.79,34.88,57.28,406.16
10/04/2006,27.29,82.1,68.67,35.35,57.15,416.38
11/04/2006,27.13,81.16,67.99,35.55,56.49,409.66
12/04/2006,27.2,80.75,66.71,35.19,56.42,408.95
13/04/2006,27.07,81.98,66.47,34.85,56.6,402.16
17/04/2006,26.84,81.64,64.81,34.32,56.03,406.82
18/04/2006,27.22,83.31,66.22,34.48,56.16,404.24
19/04/2006,27.03,81.86,65.65,34.55,56.07,410.5
20/04/2006,27.03,82.02,67.63,35.08,56.26,415
21/04/2006,27.15,81.66,67.04,34.6,56.34,437.1
24/04/2006,27.11,82.11,65.75,34.26,56.6,440.5
25/04/2006,27.11,82.67,66.17,33.85,57.27,427.16
26/04/2006,27.1,83.35,68.15,34.11,58.01,425.97
27/04/2006,27.25,83.88,69.36,34.62,58.38,420.03
28/04/2006,24.15,82.34,70.39,34.57,58.21,417.94
1/05/2006,24.29,82.23,69.6,34.37,57.88,398.9
2/05/2006,24.01,82.42,71.62,34.41,58.11,394.8
3/05/2006,23.17,82.7,71.14,34.86,56.22,394.17
4/05/2006,23.44,82.43,71.13,34.85,55.86,394.75
5/05/2006,23.8,83.28,71.89,35.21,55.73,394.3
8/05/2006,23.73,82.89,71.89,35.39,56.34,394.78
9/05/2006,23.62,83.23,71.03,35.83,56.5,408.8
10/05/2006,23.77,82.9,70.6,35.96,56.34,402.98
11/05/2006,23.22,82.46,68.15,35.35,55.65,387
12/05/2006,23.17,82.39,67.7,34.88,55.01,374.13
15/05/2006,23.15,82.89,67.79,34.97,55.57,376.2
16/05/2006,23.01,82.16,64.98,34.7,56.04,371.3
17/05/2006,22.73,81.27,65.26,34.56,55.33,374.5
18/05/2006,22.83,80.66,63.18,34.44,54.89,370.99
19/05/2006,22.56,80.28,64.51,34.15,54.15,370.02
22/05/2006,22.88,80.02,63.38,34.03,54.28,370.95
23/05/2006,22.79,79.83,63.15,33.53,54.49,375.58
24/05/2006,23.5,79.78,63.34,32.95,54.82,381.25
25/05/2006,23.74,80.14,64.33,33.26,55.26,382.99
26/05/2006,23.72,80.75,63.55,32.92,55.13,381.35
30/05/2006,23.15,80.16,61.22,32.72,54.38,371.94
31/05/2006,22.65,79.9,59.77,33.17,54.25,371.82
1/06/2006,22.82,80.69,62.17,33.68,54.48,382.62
2/06/2006,22.76,79.52,61.66,33.51,53.95,379.44
5/06/2006,22.5,79.06,60,33.15,53.18,374.44
6/06/2006,22.13,79.76,59.72,33.31,53.37,389.99
7/06/2006,22.04,79.15,58.56,33.32,53.24,386.51
8/06/2006,22.11,77.03,60.76,33.69,54.74,393.3
9/06/2006,21.92,77.63,59.24,33.38,54.45,386.57
12/06/2006,21.71,77.02,57,32.93,54.31,381.54
13/06/2006,21.51,76.93,58.33,31.94,54.13,386.52
14/06/2006,21.88,77.71,57.61,32.85,54.83,384.39
15/06/2006,22.07,78.56,59.38,33.35,54.88,391
16/06/2006,22.1,77.95,57.56,33.14,55.02,390.7
19/06/2006,22.55,77.67,57.2,32.85,54.87,388.14
20/06/2006,22.56,77.99,57.47,32.96,55.58,387.17
21/06/2006,23.08,78.3,57.86,33.4,55.82,402.13
22/06/2006,22.88,77.19,59.58,32.55,55.85,399.95
23/06/2006,22.5,77.1,58.83,32.6,55.73,404.86
26/06/2006,22.82,77.15,58.99,32.66,55.99,404.22
27/06/2006,22.86,76.63,57.43,32.51,55.75,402.32
28/06/2006,23.16,76.56,56.02,31.97,55.77,406.11
29/06/2006,23.47,77.59,58.97,33.56,56.99,417.81
30/06/2006,23.3,76.82,57.27,33.6,55.6,419.33
3/07/2006,23.7,78.02,57.95,33.97,56.3,423.2
5/07/2006,23.35,77.77,57,33.76,55.93,421.46
6/07/2006,23.48,78.09,55.77,33.69,56.45,423.19
7/07/2006,23.3,76.42,55.4,33.18,56.5,420.45
10/07/2006,23.5,76.67,55,33.68,56.98,418.2
11/07/2006,23.1,76.47,55.65,34.28,57.25,424.56
12/07/2006,22.64,75.48,52.96,33.81,56.61,417.25
13/07/2006,22.26,74.24,52.25,33.17,56.54,408.83
14/07/2006,22.29,73.57,50.67,33.04,55.66,403.5
17/07/2006,22.48,73.7,52.37,34.72,55.82,407.89
18/07/2006,22.74,74.26,52.9,34.81,55.81,403.05
19/07/2006,23.4,76.07,54.1,35.09,56.64,399
20/07/2006,22.85,75.48,60.5,34.67,56.61,387.12
21/07/2006,23.87,74.86,60.72,34.7,56.07,390.11
24/07/2006,24,75.99,61.42,34.84,56.9,390.9
25/07/2006,24.22,75.89,61.93,34.76,56.88,389.36
26/07/2006,24.37,75.83,63.87,34.45,56.67,385.5
27/07/2006,23.87,76.15,63.4,34.73,56.44,382.4
28/07/2006,24.25,76.96,65.59,35.29,56.81,388.12
31/07/2006,24.06,77.41,67.96,35.39,56.2,386.6
1/08/2006,23.99,76.14,67.18,35.08,55.93,375.51
2/08/2006,24.3,76.32,68.16,35.59,58.29,367.23
3/08/2006,24.21,76.33,69.59,35.84,59.45,375.39
4/08/2006,24.29,75.91,68.3,35.41,59.45,373.85
7/08/2006,24.22,75.52,67.21,35.53,59.4,377.95
8/08/2006,24.34,75.33,64.78,35.16,59.72,381
9/08/2006,24.44,75.39,63.59,34.36,59.54,376.94
10/08/2006,24.46,75.74,64.07,34.87,60.26,374.2
11/08/2006,24.43,75.48,63.65,34.69,60.26,368.5
14/08/2006,24.53,76.68,63.94,34.72,59.76,369.43
15/08/2006,24.62,77.08,66.45,35.5,60.44,380.97
16/08/2006,24.7,79.09,67.98,35.97,60.42,387.72
17/08/2006,24.7,79.37,67.59,36.24,60.34,385.8
18/08/2006,25.79,79.9,67.91,36.18,60.39,383.36
21/08/2006,26.12,79.28,66.56,35.71,60.78,377.3
22/08/2006,25.62,78.95,67.62,35.6,61.05,378.29
23/08/2006,25.67,78.67,67.31,35.59,60.92,373.43
24/08/2006,25.74,79.38,67.81,35.88,61.05,373.73
25/08/2006,25.85,79.88,68.75,35.23,60.87,373.26
28/08/2006,25.95,80.32,66.98,35.81,60.98,380.95
29/08/2006,25.84,81.4,66.48,36.08,61.2,378.95
30/08/2006,25.8,81.22,66.96,36.15,61.75,380.75
31/08/2006,25.7,80.97,67.85,35.9,61.9,378.53
1/09/2006,25.84,81.41,68.38,36.76,61.91,378.6
5/09/2006,25.61,80.85,71.48,36.65,61.56,384.36
6/09/2006,25.61,80.28,70.03,36.22,61.44,380.14
7/09/2006,25.43,79.4,72.8,36.52,61.53,378.49
8/09/2006,25.6,80.66,72.52,37.5,61.14,377.85
11/09/2006,25.91,80.93,72.5,37.12,61.92,384.09
12/09/2006,25.93,82.28,72.63,38.2,61.85,391.9
13/09/2006,25.98,82.21,74.2,37.84,60.56,406.57
14/09/2006,26.33,82.47,74.17,37.33,60.77,403.98
15/09/2006,26.85,82.94,74.1,37.73,60.9,409.88
18/09/2006,26.79,82.24,73.89,37.42,60.5,414.69
19/09/2006,26.86,81.87,73.77,37.58,60.91,403.81
20/09/2006,27.18,83.42,75.26,37.78,61.63,397
21/09/2006,26.9,81.61,74.65,38.34,61.74,406.85
22/09/2006,26.66,81.21,73,38.21,61.81,403.78
25/09/2006,26.95,82,75.75,38.85,62.29,403.98
26/09/2006,27.2,82.5,77.61,39.06,62.48,406.87
27/09/2006,27.44,82.09,76.41,39.82,62.73,402.92
28/09/2006,27.4,81.99,77.01,39.59,62.26,403.58
29/09/2006,27.35,81.94,76.98,39.12,61.98,401.9
2/10/2006,27.36,81.87,74.86,39.51,62.04,401.44
3/10/2006,27.37,81.65,74.08,39.68,62.3,404.04
4/10/2006,27.94,83.1,75.38,40,63.34,415.7
5/10/2006,27.92,82.92,74.83,39.8,63.52,411.81
6/10/2006,27.87,83.14,74.22,40.11,63.09,420.5
9/10/2006,27.72,84,74.63,40.57,62.85,429
10/10/2006,27.69,84.19,73.81,40.84,62.72,426.65
11/10/2006,27.54,84.19,73.23,41.25,62.48,426.5
12/10/2006,28.22,84.7,75.26,42.23,62.41,427.44
13/10/2006,28.37,86.08,75.02,42.11,62.13,427.3
16/10/2006,28.45,86.71,75.4,42.12,62.05,421.75
17/10/2006,28.44,86.95,74.29,41.6,62.25,420.64
18/10/2006,28.52,89.82,74.53,41.47,62.59,419.31
19/10/2006,28.29,89.86,78.99,40.77,62.5,426.06
20/10/2006,28.43,90.48,79.95,41.47,62.68,459.67
23/10/2006,28.45,91.56,81.46,42.14,63.28,480.78
24/10/2006,28.28,91.49,81.05,42.25,62.88,473.31
25/10/2006,28.31,91.83,81.68,42,63.13,486.6
26/10/2006,28.35,91.54,82.19,42.11,63.5,485.1
27/10/2006,28.34,90.76,80.41,41.47,63.56,475.2
30/10/2006,28.53,91.5,80.42,41.92,63.81,476.57
31/10/2006,28.71,92.33,81.08,41.92,63.39,476.39
1/11/2006,28.81,91.8,79.16,41.86,63.04,467.5
2/11/2006,28.77,91.68,78.98,42.05,63.27,469.91
3/11/2006,28.73,91.41,78.29,41.24,63.4,471.8
6/11/2006,28.84,92.6,79.71,41.83,63.56,476.95
7/11/2006,28.95,92.75,80.51,41.67,64.11,472.57
8/11/2006,28.98,92.59,82.45,42.03,64.04,475
9/11/2006,29.26,92.42,83.34,42.09,63.8,472.63
10/11/2006,29.24,91.76,83.12,41.97,63.7,473.55
13/11/2006,29.35,92.07,84.35,41.51,63.25,481.03
14/11/2006,29.23,93.29,85,41.27,63.2,489.3
15/11/2006,29.12,93.11,84.05,41.1,63.12,491.93
16/11/2006,29.47,93.47,85.61,41.67,63.52,495.9
17/11/2006,29.4,93.81,85.85,41.82,63.86,498.79
20/11/2006,29.89,93.25,86.47,41.89,63.69,495.05
21/11/2006,29.92,93.08,88.6,42.06,63.26,509.65
22/11/2006,29.92,93.52,90.31,42.15,63.64,508.01
24/11/2006,29.76,93.35,91.63,41.88,63.53,505
27/11/2006,29.48,91.45,89.54,41.1,62.84,484.75
28/11/2006,29.39,91.35,91.81,41.4,63.07,489.5
29/11/2006,29.57,91.52,91.8,41.85,63.21,484.65
30/11/2006,29.36,91.92,91.66,41.97,62.79,484.81
1/12/2006,29.12,91.25,91.32,42.08,62.69,480.8
4/12/2006,29.33,93.51,91.12,42.5,63.42,484.85
5/12/2006,29.13,94.48,91.27,42.75,63.51,487
6/12/2006,28.99,94.12,89.83,42.96,63.8,488.71
7/12/2006,28.85,94.23,87.04,43.28,63.8,482.64
8/12/2006,29.4,93.86,88.26,43.76,63.89,484.11
11/12/2006,29.54,93.64,88.75,43.58,63.87,483.93
12/12/2006,29.43,94.12,86.14,43.04,63.7,481.78
13/12/2006,29.55,94.77,89.05,43.59,63.4,478.99
14/12/2006,30.07,95.36,88.55,43.69,63.35,482.12
15/12/2006,30.19,95.3,87.72,43.41,64.11,480.3
18/12/2006,29.89,95.44,85.47,43.48,64.16,462.8
19/12/2006,29.99,96,86.31,43.99,64.39,468.63
20/12/2006,30.09,96,84.76,43.86,64.47,462.9
21/12/2006,29.98,95.91,82.9,43.87,64.05,456.2
22/12/2006,29.64,95.25,82.2,43.57,63.8,455.58
26/12/2006,29.99,95.66,81.51,43.81,64.19,457.53
27/12/2006,30.02,97.2,81.52,44.33,64.42,468.03
28/12/2006,29.98,96.97,80.87,44.36,64.48,462.56
29/12/2006,29.86,97.15,84.84,44.33,64.27,460.48
3/01/2007,29.86,97.27,83.8,43.87,64.54,467.59
4/01/2007,29.81,98.31,85.66,43.54,64.05,483.26
5/01/2007,29.64,97.42,85.05,43.54,63.5,487.19
8/01/2007,29.93,98.9,85.47,43.71,63.64,483.58
9/01/2007,29.96,100.07,92.57,43.79,63.48,485.5
10/01/2007,29.66,98.89,97,44.26,64.24,489.46
11/01/2007,30.7,98.65,95.8,44.51,64.64,499.72
12/01/2007,31.21,99.34,94.62,44.22,65,505
16/01/2007,31.16,100.82,97.1,44.57,65,504.28
17/01/2007,31.1,100.02,94.95,44.86,65.36,497.28
18/01/2007,31,99.45,89.07,44.59,65.54,487.83
19/01/2007,31.11,96.17,88.5,44.81,66.09,489.75
22/01/2007,30.72,97.11,86.79,44.35,65.72,480.84
23/01/2007,30.74,97.08,85.7,44.85,65.64,479.05
24/01/2007,31.09,97.4,86.7,44.16,65.51,499.07
25/01/2007,30.45,97.51,86.25,43,64.92,488.09
26/01/2007,30.6,97.45,85.38,42.93,64.86,495.84
29/01/2007,30.53,98.54,85.94,43.23,64.88,492.47
30/01/2007,30.48,99.37,85.55,43.77,64.59,494.32
31/01/2007,30.86,99.15,85.73,44.35,64.87,501.5
1/02/2007,30.56,99,84.74,44.48,65.34,481.75
2/02/2007,30.19,99.17,84.75,44.54,65.34,481.5
5/02/2007,29.61,100.38,83.94,44.53,65.15,467.16
6/02/2007,29.51,99.85,84.15,44.77,64.59,471.48
7/02/2007,29.37,99.54,86.15,44.72,64.48,470.01
8/02/2007,29.26,99.62,86.18,44.35,64.59,471.03
9/02/2007,28.98,98.55,83.27,44.56,64.43,461.89
12/02/2007,28.94,98.58,84.88,44.73,64.16,458.29
13/02/2007,29.03,98.29,84.63,44.9,64.71,459.1
14/02/2007,29.4,99.2,85.3,45.02,64.88,465.93
15/02/2007,29.46,98.92,85.21,44.98,64.99,461.47
16/02/2007,28.74,98.99,84.83,45.32,65.07,469.94
20/02/2007,28.83,99.35,85.9,45.8,64.88,472.1
21/02/2007,29.35,99.09,89.2,45.97,64.69,475.86
22/02/2007,29.39,98.5,89.51,46.05,64.71,475.85
23/02/2007,28.9,97.73,89.07,46.01,64.82,470.62
26/02/2007,29.07,96.91,88.65,45.8,64.44,464.93
27/02/2007,27.87,93.96,83.93,44.46,61.25,448.77
28/02/2007,28.17,92.94,84.61,43.69,63.49,449.45
1/03/2007,28.09,92.27,87.06,44.1,63.68,448.23
2/03/2007,27.76,90.9,85.41,43.67,63.16,438.68
5/03/2007,27.55,91.81,86.32,42.91,63.17,440.94
6/03/2007,27.83,93.8,88.19,43.1,62.94,457.55
7/03/2007,27.61,93.94,87.72,43.1,62.08,455.64
8/03/2007,27.32,93,88,43.64,62.31,454.72
9/03/2007,27.29,93.28,87.97,44.15,62.16,452.96
12/03/2007,27.44,94.11,89.87,44.67,62.09,454.75
13/03/2007,26.72,92.71,88.4,43.48,61.17,443.03
14/03/2007,27.4,93.76,90,43.65,61.36,448
15/03/2007,27.28,93.45,89.57,43.47,61.91,446.19
16/03/2007,27.33,93.25,89.59,43.48,61.61,440.85
19/03/2007,27.83,93.99,91.13,43.87,61.98,447.23
20/03/2007,27.84,94.5,91.48,44.31,62.28,445.28
21/03/2007,28.52,95.36,93.87,44.61,62.96,456.55
22/03/2007,28.27,95.19,93.96,44.49,63.85,462.04
23/03/2007,28.02,95.03,93.52,45.05,63.8,461.83
26/03/2007,28.22,95,95.85,45.12,63.9,465
27/03/2007,27.72,94.73,95.46,45.04,63.27,463.62
28/03/2007,27.64,94.26,93.24,44.83,63.01,461.88
29/03/2007,27.75,94.57,93.75,44.87,63.26,460.92
30/03/2007,27.87,94.26,92.91,45.05,63.16,458.16
2/04/2007,27.74,95.21,93.65,44.82,63.02,458.53
3/04/2007,27.87,96.1,94.5,45.26,62.9,472.6
4/04/2007,28.5,96.21,94.27,45.23,63.05,471.02
5/04/2007,28.55,96.52,94.68,45.78,63,471.51
9/04/2007,28.57,96.62,93.65,46.49,63.26,468.21
10/04/2007,28.4,96.46,94.25,46.31,63.21,466.5
11/04/2007,28.11,95.16,92.59,46.44,63.04,464.53
12/04/2007,28.54,95.67,92.19,46.63,63.52,467.39
13/04/2007,28.61,94.93,90.24,47.64,63.38,466.29
16/04/2007,28.73,96.18,91.43,48.1,63.73,474.27
17/04/2007,28.85,97.12,90.35,49.01,63.9,472.8
18/04/2007,28.6,94.8,90.4,48.88,63.76,476.01
19/04/2007,28.69,94.29,90.27,48.78,63.62,471.65
20/04/2007,29.02,94.58,90.97,48.36,63.8,482.48
23/04/2007,28.78,95.21,93.51,48.64,63.63,479.08
24/04/2007,28.79,98.49,93.24,48.47,63.73,477.53
25/04/2007,28.99,101.46,95.35,48.63,63.53,477.99
26/04/2007,29.1,100.9,98.84,49.23,62.99,481.18
27/04/2007,30.12,101.17,99.92,48.95,62.98,479.01
30/04/2007,29.94,102.21,99.8,48.28,64.4,471.38
1/05/2007,30.4,103.17,99.47,49.14,62.96,469
2/05/2007,30.61,102.22,100.39,50.02,62.37,465.78
3/05/2007,30.97,102.8,100.4,49.91,62,473.23
4/05/2007,30.56,102.96,100.81,49.92,62.41,471.12
7/05/2007,30.71,103.16,103.92,49.5,62.18,467.27
8/05/2007,30.75,103.29,105.06,49.32,61.75,466.81
9/05/2007,30.78,104.38,106.88,49.84,62.01,469.25
10/05/2007,30.58,104.68,107.34,50,61.49,461.47
11/05/2007,30.89,105.98,108.74,50.65,61.65,466.74
14/05/2007,30.97,105.57,109.36,50.63,61.72,461.78
15/05/2007,30.9,104.83,107.52,51.27,62.07,458
16/05/2007,31.07,105.87,107.34,51.97,63.32,472.61
17/05/2007,30.98,105.31,109.44,52.26,63.37,470.96
18/05/2007,30.83,107.99,110.02,52.33,63.48,470.32
21/05/2007,31.05,107.04,111.98,52.27,63.27,470.6
22/05/2007,30.69,106.7,113.54,52.5,63,475.86
23/05/2007,30.58,105.58,112.89,51.57,63.1,473.97
24/05/2007,30.17,103.95,110.69,50.96,62.87,474.33
25/05/2007,30.48,105.18,113.62,50.9,62.96,483.52
29/05/2007,30.79,105.91,114.35,50.61,63.65,487.11
30/05/2007,31.11,106.93,118.77,50.23,63.85,498.6
31/05/2007,30.69,106.6,121.19,50.55,63.55,497.91
1/06/2007,30.59,106.54,118.4,50.95,63.48,500.4
4/06/2007,30.72,106.23,121.33,51.1,63.19,507.07
5/06/2007,30.58,105.84,122.67,50.85,63.46,518.84
6/06/2007,30.29,102.41,123.64,50.64,63.19,518.25
7/06/2007,29.62,101.8,124.07,50.21,62.32,515.06
8/06/2007,30.05,103.07,124.49,51.41,63.07,515.49
11/06/2007,30.02,103.22,120.19,51.25,63.05,511.34
12/06/2007,29.85,102.34,120.38,51.48,62.16,504.77
13/06/2007,30.39,103.12,117.5,52.19,62.37,505.24
14/06/2007,30.52,103.85,118.75,52.25,62.42,502.84
15/06/2007,30.49,105.09,120.5,52.17,62.57,505.89
18/06/2007,30.51,105.33,125.09,52.4,61.77,515.2
19/06/2007,30.46,106.5,123.66,52.48,61.82,514.31
20/06/2007,30.01,106,121.55,51.33,61.94,509.97
21/06/2007,30.22,106.6,123.9,51.07,61.88,514.11
22/06/2007,29.49,104.44,123,50.42,61.03,524.98
25/06/2007,29.49,105.1,122.34,51.3,61.08,527.42
26/06/2007,29.52,105.33,119.65,51.75,61.19,530.26
27/06/2007,29.87,105.43,121.89,51.34,61.43,526.29
28/06/2007,29.83,105.95,120.56,50.85,61.36,525.01
29/06/2007,29.47,105.25,122.04,50.76,61.19,522.7
2/07/2007,29.74,105.01,121.26,51.38,61.74,530.38
3/07/2007,30.02,106.58,127.17,51.4,61.79,534.34
5/07/2007,29.99,108.05,132.75,51.21,61.67,541.63
6/07/2007,29.97,109.03,132.3,51.43,61.48,539.4
9/07/2007,29.87,108.97,130.33,51.14,61.52,542.56
10/07/2007,29.33,108.63,132.35,50.34,61.03,543.34
11/07/2007,29.49,109.1,132.39,50.72,61.56,544.47
12/07/2007,30.07,109.28,134.07,51.65,62.93,545.33
13/07/2007,29.82,108.6,137.73,51.91,62.66,552.16
16/07/2007,30.03,109.66,138.1,52.1,63.15,552.99
17/07/2007,30.78,110.77,138.91,52.16,62.68,555
18/07/2007,30.92,111.08,138.12,52.2,62.59,549.5
19/07/2007,31.51,115.86,140,52.67,62.79,548.59
20/07/2007,31.16,114.81,143.75,52.09,62.15,520.12
23/07/2007,31.19,116.38,143.7,52.5,63.34,512.51
24/07/2007,30.8,116.17,134.89,51.55,62.96,514
25/07/2007,30.71,118.1,137.26,50.96,62.98,509.76
26/07/2007,29.98,116.53,146,49.5,62.56,508
27/07/2007,29.39,115.62,143.85,48.76,62.82,511.89
30/07/2007,29.4,114.52,141.43,48.39,63.27,516.11
31/07/2007,28.99,110.65,131.76,47.87,61.86,510
1/08/2007,29.3,112.04,135,48.27,63.16,512.94
2/08/2007,29.52,113.23,136.49,48.99,63.3,511.01
3/08/2007,28.96,111.89,131.85,48.52,62.88,503
6/08/2007,29.54,113.89,135.25,49.46,65,510
7/08/2007,29.55,113.53,135.03,49.73,65.23,516.02
8/08/2007,30,112.98,134.01,50.29,65.16,525.78
9/08/2007,29.3,110.73,126.39,49.93,64.97,514.73
10/08/2007,28.71,112.64,125,49.41,65.39,515.75
13/08/2007,28.63,112.71,127.79,48.71,64.28,515.5
14/08/2007,28.27,112.05,124.03,48,63.72,508.6
15/08/2007,28.1,111.23,119.9,47.56,63.48,497.55
16/08/2007,27.81,109.69,117.05,48.07,64.03,491.52
17/08/2007,28.25,110.9,122.06,47.57,65.35,500.04
20/08/2007,28.26,109.22,122.22,48.29,65.01,497.92
21/08/2007,28.07,109.04,127.57,48.47,64.46,506.61
22/08/2007,28.22,110,132.51,49.36,64.74,512.75
23/08/2007,28.3,111.45,131.07,49.85,65.04,512.19
24/08/2007,28.81,113.24,135.3,50.12,65.93,515
27/08/2007,28.49,113.44,132.25,49.47,65.23,513.26
28/08/2007,27.93,112,126.82,48.64,64.7,506.4
29/08/2007,28.59,114.57,134.08,49.19,65.12,512.88
30/08/2007,28.45,115.37,136.25,48.83,65.01,511.4
31/08/2007,28.73,116.69,138.48,49.25,65.31,515.25
4/09/2007,28.81,118.19,144.16,49.66,65.45,525.15
